Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Out of Scope,8817,Tue Sep 16 00:23:12 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8818,Tue Sep 16 00:23:11 IST 2025,GET,http://testfire.net/,200,OK,532,149,9405,Medium,false,"Form, Comment"
Processed,8819,Tue Sep 16 00:23:12 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,526,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8820,Tue Sep 16 00:23:14 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8821,Tue Sep 16 00:23:13 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,521,150,10149,Medium,false,"Form, Object, Comment"
Processed,8822,Tue Sep 16 00:23:14 IST 2025,GET,http://testfire.net/,200,OK,519,149,9405,Medium,false,"Form, Comment"
Out of Scope,8823,Tue Sep 16 00:23:15 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8824,Tue Sep 16 00:23:15 IST 2025,GET,http://testfire.net/,200,OK,517,149,9405,Medium,false,"Form, Comment"
Processed,8825,Tue Sep 16 00:23:16 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,517,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8826,Tue Sep 16 00:23:17 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8827,Tue Sep 16 00:23:17 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,525,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8828,Tue Sep 16 00:23:19 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8829,Tue Sep 16 00:23:18 IST 2025,GET,http://testfire.net/,200,OK,2576,149,9405,Medium,false,"Form, Comment"
Processed,8830,Tue Sep 16 00:23:20 IST 2025,GET,http://testfire.net/,200,OK,522,149,9405,Medium,false,"Form, Comment"
Processed,8831,Tue Sep 16 00:23:22 IST 2025,GET,http://testfire.net/,200,OK,517,149,9405,Medium,false,"Form, Comment"
Processed,8832,Tue Sep 16 00:23:22 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,513,150,10149,Medium,false,"Form, Object, Comment"
Processed,8833,Tue Sep 16 00:23:22 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,525,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8834,Tue Sep 16 00:23:24 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Out of Scope,8835,Tue Sep 16 00:23:24 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8836,Tue Sep 16 00:23:23 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,520,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8837,Tue Sep 16 00:23:25 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8838,Tue Sep 16 00:23:27 IST 2025,GET,http://testfire.net/,200,OK,517,149,9405,Medium,false,"Form, Comment"
Processed,8839,Tue Sep 16 00:23:28 IST 2025,GET,http://testfire.net/,200,OK,513,149,9405,Medium,false,"Form, Comment"
Processed,8840,Tue Sep 16 00:23:29 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,511,150,10149,Medium,false,"Form, Object, Comment"
Processed,8841,Tue Sep 16 00:23:30 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,509,150,10149,Medium,false,"Form, Object, Comment"
Processed,8842,Tue Sep 16 00:23:30 IST 2025,GET,http://testfire.net/api/account/rEHyjcRM/transactions,401,Unauthorized,517,145,35,Low,false,JSON
Out of Scope,8844,Tue Sep 16 00:23:31 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8845,Tue Sep 16 00:23:31 IST 2025,GET,http://testfire.net/,200,OK,268,149,9405,Medium,false,"Form, Comment"
Out of Scope,8846,Tue Sep 16 00:23:32 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8847,Tue Sep 16 00:23:31 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,515,145,35,Low,false,JSON
Processed,8848,Tue Sep 16 00:23:32 IST 2025,GET,http://testfire.net/api/account/rEHyjcRMHEPXMTdP/transactions,401,Unauthorized,499,145,35,Low,false,JSON
Processed,8850,Tue Sep 16 00:23:33 IST 2025,GET,http://testfire.net/,200,OK,251,149,9405,Medium,false,"Form, Comment"
Processed,8851,Tue Sep 16 00:23:33 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,262,150,10149,Medium,false,"Form, Object, Comment"
Processed,8852,Tue Sep 16 00:23:33 IST 2025,GET,http://testfire.net/,200,OK,531,149,9405,Medium,false,"Form, Comment"
Out of Scope,8853,Tue Sep 16 00:23:34 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8854,Tue Sep 16 00:23:34 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,532,150,10149,Medium,false,"Form, Object, Comment"
Processed,8855,Tue Sep 16 00:23:35 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,524,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8856,Tue Sep 16 00:23:36 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Out of Scope,8857,Tue Sep 16 00:23:37 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8858,Tue Sep 16 00:23:37 IST 2025,GET,http://testfire.net/,200,OK,509,149,9405,Medium,false,"Form, Comment"
Processed,8859,Tue Sep 16 00:23:38 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,526,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8860,Tue Sep 16 00:23:40 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8861,Tue Sep 16 00:23:40 IST 2025,GET,http://testfire.net/,200,OK,528,149,9405,Medium,false,"Form, Comment"
Processed,8862,Tue Sep 16 00:23:41 IST 2025,GET,http://testfire.net/,200,OK,520,149,9405,Medium,false,"Form, Comment"
Processed,8863,Tue Sep 16 00:23:41 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,564,150,10149,Medium,false,"Form, Object, Comment"
Processed,8864,Tue Sep 16 00:23:43 IST 2025,GET,http://testfire.net/,200,OK,523,149,9405,Medium,false,"Form, Comment"
Processed,8865,Tue Sep 16 00:23:43 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,509,150,10149,Medium,false,"Form, Object, Comment"
Processed,8866,Tue Sep 16 00:23:43 IST 2025,GET,http://testfire.net/index.jsp?content=business_deposit.htm,200,OK,512,149,7883,Medium,false,"Form, Comment"
Out of Scope,8867,Tue Sep 16 00:23:44 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8868,Tue Sep 16 00:23:44 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,528,150,10149,Medium,false,"Form, Object, Comment"
Processed,8869,Tue Sep 16 00:23:45 IST 2025,GET,http://testfire.net/altoro/images/gradient.jpg,404,Not Found,524,156,6958,Medium,false,"Form, Comment"
Out of Scope,8870,Tue Sep 16 00:23:46 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8871,Tue Sep 16 00:23:46 IST 2025,GET,http://testfire.net/,200,OK,262,149,9405,Medium,false,"Form, Comment"
Out of Scope,8872,Tue Sep 16 00:23:47 IST 2025,GET,http://www.watchfire.com/statements/terms.aspx,403,Forbidden,0,130,40,,false,
Out of Scope,8873,Tue Sep 16 00:23:47 IST 2025,GET,http://www.watchfire.com/favicon.ico,403,Forbidden,0,130,40,,false,
Processed,8874,Tue Sep 16 00:23:47 IST 2025,GET,http://testfire.net/api/account/mQAfjDJR,401,Unauthorized,520,145,35,Low,false,JSON
Processed,8875,Tue Sep 16 00:23:47 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,515,150,10149,Medium,false,"Form, Object, Comment"
Processed,8876,Tue Sep 16 00:23:48 IST 2025,GET,http://testfire.net/,200,OK,275,149,9405,Medium,false,"Form, Comment"
Out of Scope,8877,Tue Sep 16 00:23:49 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8878,Tue Sep 16 00:23:49 IST 2025,GET,http://testfire.net/index.jsp?content=personal_loans.htm,200,OK,537,149,7832,Medium,false,"Form, Comment"
Processed,8879,Tue Sep 16 00:23:50 IST 2025,GET,http://testfire.net/,200,OK,504,149,9405,Medium,false,"Form, Comment"
Processed,8880,Tue Sep 16 00:23:51 IST 2025,GET,http://testfire.net/search.jsp?query=XcODkpne,200,OK,567,149,7013,Medium,false,"Form, Comment"
Processed,8881,Tue Sep 16 00:23:51 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,518,150,10149,Medium,false,"Form, Object, Comment"
Processed,8882,Tue Sep 16 00:23:52 IST 2025,GET,http://testfire.net/api/account/GALfKygS/transactions,401,Unauthorized,250,145,35,Low,false,JSON
Processed,8883,Tue Sep 16 00:23:53 IST 2025,GET,http://testfire.net/,200,OK,253,149,9405,Medium,false,"Form, Comment"
Out of Scope,8884,Tue Sep 16 00:23:53 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8885,Tue Sep 16 00:23:53 IST 2025,GET,http://testfire.net/,200,OK,573,149,9405,Medium,false,"Form, Comment"
Processed,8886,Tue Sep 16 00:23:53 IST 2025,GET,http://testfire.net/api/login,401,Unauthorized,517,145,35,Low,false,JSON
Processed,8887,Tue Sep 16 00:23:53 IST 2025,GET,http://testfire.net/api/account/GALfKygSiuKtpWVG/transactions,401,Unauthorized,541,145,35,Low,false,JSON
Processed,8889,Tue Sep 16 00:23:54 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,256,150,10149,Medium,false,"Form, Object, Comment"
Processed,8890,Tue Sep 16 00:23:55 IST 2025,GET,http://testfire.net/,200,OK,256,149,9405,Medium,false,"Form, Comment"
Processed,8891,Tue Sep 16 00:23:55 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,519,150,10149,Medium,false,"Form, Object, Comment"
Processed,8892,Tue Sep 16 00:23:55 IST 2025,GET,http://testfire.net/api/login,401,Unauthorized,512,145,35,Low,false,JSON
Out of Scope,8893,Tue Sep 16 00:23:56 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8894,Tue Sep 16 00:23:56 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,2657,150,10149,Medium,false,"Form, Object, Comment"
Processed,8895,Tue Sep 16 00:23:56 IST 2025,GET,http://testfire.net/,200,OK,2893,149,9405,Medium,false,"Form, Comment"
Out of Scope,8896,Tue Sep 16 00:24:00 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Out of Scope,8897,Tue Sep 16 00:24:00 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8898,Tue Sep 16 00:24:00 IST 2025,GET,http://testfire.net/api/account/jZUDGmUq,401,Unauthorized,516,145,35,Low,false,JSON
Processed,8899,Tue Sep 16 00:24:00 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,263,150,10149,Medium,false,"Form, Object, Comment"
Processed,8900,Tue Sep 16 00:24:01 IST 2025,GET,http://testfire.net/api/account/jZUDGmUqOoOmlrOU,401,Unauthorized,523,145,35,Low,false,JSON
Out of Scope,8901,Tue Sep 16 00:24:02 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8902,Tue Sep 16 00:24:03 IST 2025,GET,http://testfire.net/,200,OK,271,149,9405,Medium,false,"Form, Comment"
Processed,8903,Tue Sep 16 00:24:04 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,521,150,10149,Medium,false,"Form, Object, Comment"
Processed,8904,Tue Sep 16 00:24:04 IST 2025,POST,http://testfire.net/api/login,200,OK,514,135,97,Low,false,JSON
Processed,8905,Tue Sep 16 00:24:05 IST 2025,GET,http://testfire.net/,200,OK,261,149,9405,Medium,false,"Form, Comment"
Out of Scope,8906,Tue Sep 16 00:24:06 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8907,Tue Sep 16 00:24:06 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,555,150,10149,Medium,false,"Form, Object, Comment"
Processed,8908,Tue Sep 16 00:24:08 IST 2025,GET,http://testfire.net/,200,OK,510,149,9405,Medium,false,"Form, Comment"
Out of Scope,8909,Tue Sep 16 00:24:08 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8910,Tue Sep 16 00:24:08 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,509,145,35,Low,false,JSON
Processed,8911,Tue Sep 16 00:24:08 IST 2025,GET,http://testfire.net/api/login,401,Unauthorized,523,145,35,Low,false,JSON
Processed,8912,Tue Sep 16 00:24:09 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,263,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8913,Tue Sep 16 00:24:11 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8914,Tue Sep 16 00:24:11 IST 2025,GET,http://testfire.net/,200,OK,267,149,9405,Medium,false,"Form, Comment"
Processed,8915,Tue Sep 16 00:24:12 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,520,150,10149,Medium,false,"Form, Object, Comment"
Processed,8916,Tue Sep 16 00:24:13 IST 2025,GET,http://testfire.net/,200,OK,516,149,9405,Medium,false,"Form, Comment"
Out of Scope,8917,Tue Sep 16 00:24:14 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8918,Tue Sep 16 00:24:14 IST 2025,GET,http://testfire.net/,200,OK,508,149,9405,Medium,false,"Form, Comment"
Processed,8919,Tue Sep 16 00:24:14 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,526,145,35,Low,false,JSON
Processed,8920,Tue Sep 16 00:24:15 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,265,150,10149,Medium,false,"Form, Object, Comment"
Processed,8921,Tue Sep 16 00:24:15 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,511,150,10149,Medium,false,"Form, Object, Comment"
Processed,8922,Tue Sep 16 00:24:16 IST 2025,GET,http://testfire.net/,200,OK,532,149,9405,Medium,false,"Form, Comment"
Out of Scope,8923,Tue Sep 16 00:24:16 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Out of Scope,8924,Tue Sep 16 00:24:17 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8925,Tue Sep 16 00:24:17 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,532,150,10149,Medium,false,"Form, Object, Comment"
Processed,8926,Tue Sep 16 00:24:19 IST 2025,POST,http://testfire.net/api/login,200,OK,521,135,97,Low,false,JSON
Out of Scope,8927,Tue Sep 16 00:24:19 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8928,Tue Sep 16 00:24:20 IST 2025,GET,http://testfire.net/,200,OK,265,149,9405,Medium,false,"Form, Comment"
Processed,8929,Tue Sep 16 00:24:22 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,2236,145,35,Low,false,JSON
Processed,8930,Tue Sep 16 00:24:21 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,2552,150,10149,Medium,false,"Form, Object, Comment"
Processed,8931,Tue Sep 16 00:24:23 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,992,145,35,Low,false,JSON
Processed,8932,Tue Sep 16 00:24:23 IST 2025,GET,http://testfire.net/,200,OK,649,149,9405,Medium,false,"Form, Comment"
Processed,8933,Tue Sep 16 00:24:24 IST 2025,GET,http://testfire.net/api/account,401,Unauthorized,256,145,35,Low,false,JSON
Out of Scope,8934,Tue Sep 16 00:24:25 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8935,Tue Sep 16 00:24:25 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,258,150,10149,Medium,false,"Form, Object, Comment"
Processed,8936,Tue Sep 16 00:24:26 IST 2025,GET,http://testfire.net/,200,OK,259,149,9405,Medium,false,"Form, Comment"
Out of Scope,8937,Tue Sep 16 00:24:27 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8938,Tue Sep 16 00:24:27 IST 2025,GET,http://testfire.net/,200,OK,529,149,9405,Medium,false,"Form, Comment"
Processed,8939,Tue Sep 16 00:24:28 IST 2025,GET,http://testfire.net/,200,OK,520,149,9405,Medium,false,"Form, Comment"
Processed,8940,Tue Sep 16 00:24:28 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,526,150,10149,Medium,false,"Form, Object, Comment"
Processed,8941,Tue Sep 16 00:24:29 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,519,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8942,Tue Sep 16 00:24:30 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8943,Tue Sep 16 00:24:29 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,510,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8944,Tue Sep 16 00:24:31 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8945,Tue Sep 16 00:24:31 IST 2025,GET,http://testfire.net/,200,OK,517,149,9405,Medium,false,"Form, Comment"
Out of Scope,8946,Tue Sep 16 00:24:31 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8947,Tue Sep 16 00:24:32 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,508,150,10149,Medium,false,"Form, Object, Comment"
Processed,8948,Tue Sep 16 00:24:33 IST 2025,GET,http://testfire.net/,200,OK,521,149,9405,Medium,false,"Form, Comment"
Out of Scope,8949,Tue Sep 16 00:24:34 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8950,Tue Sep 16 00:24:34 IST 2025,GET,http://testfire.net/index.jsp?content=inside_contact.htm,200,OK,521,150,10149,Medium,false,"Form, Object, Comment"
Out of Scope,8951,Tue Sep 16 00:24:36 IST 2025,GET,https://online.swagger.io/validator?url=http%3A%2F%2Ftestfire.net%2Fswagger%2Fproperties.json,403,Forbidden,0,130,40,,false,
Processed,8952,Tue Sep 16 00:24:36 IST 2025,GET,http://testfire.net/,200,OK,530,149,9405,Medium,false,"Form, Comment"
